name,birthdate,group,source,ohang_vector
제이훈,1990-07-15,B.I.G,kaggle,"[0.0434782609, 0.347826087, 0.2173913043, 0.3043478261, 0.0869565217]"
제이홉,1994-02-18,BTS,kaggle,"[0.4545454545, 0.1818181818, 0.1818181818, 0.0454545455, 0.1363636364]"
지한솔,1994-11-21,Newkidd,kaggle,"[0.2857142857, 0.0476190476, 0.1428571429, 0.2380952381, 0.2857142857]"
지아,2004-01-16,mimiimiii,kaggle,"[0.3043478261, 0.2173913043, 0.3043478261, 0.0434782609, 0.1304347826]"
지아,1989-02-03,miss A,kaggle,"[0.3043478261, 0.1739130435, 0.3913043478, 0.0434782609, 0.0869565217]"
지아,2005-07-30,TRI.BE,kaggle,"[0.5238095238, 0.0476190476, 0.1428571429, 0.1904761905, 0.0952380952]"
지애,1993-05-21,Lovelyz,kaggle,"[0.1363636364, 0.2727272727, 0.0909090909, 0.2272727273, 0.2727272727]"
지애,1995-10-31,Wassup,kaggle,"[0.3636363636, 0.1818181818, 0.2727272727, 0.0454545455, 0.1363636364]"
지안,1992-04-01,IN2IT,kaggle,"[0.2272727273, 0.2272727273, 0.1818181818, 0.1363636364, 0.2272727273]"
지안,2006-11-04,솔로,kaggle,"[0.0, 0.3636363636, 0.3636363636, 0.2727272727, 0.0]"
지안,2001-03-14,LUNARSOLAR,kaggle,"[0.1904761905, 0.3333333333, 0.0476190476, 0.2380952381, 0.1904761905]"
지범,1999-02-03,Golden Child,kaggle,"[0.2173913043, 0.2608695652, 0.3913043478, 0.0869565217, 0.0434782609]"
지은,1997-09-04,솔로,kaggle,"[0.0, 0.0909090909, 0.4545454545, 0.3636363636, 0.0909090909]"
지은,2001-03-03,Bling Bling,kaggle,"[0.3043478261, 0.1739130435, 0.2173913043, 0.2608695652, 0.0434782609]"
지은,1990-05-05,SECRET,kaggle,"[0.0434782609, 0.347826087, 0.2173913043, 0.347826087, 0.0434782609]"
지한,2004-07-12,Weeekly,kaggle,"[0.1739130435, 0.0434782609, 0.3043478261, 0.2173913043, 0.2608695652]"
지헌,2003-04-17,fromis_9,kaggle,"[0.0869565217, 0.1304347826, 0.3043478261, 0.3043478261, 0.1739130435]"
지호,1997-04-04,솔로,kaggle,"[0.1904761905, 0.2857142857, 0.1428571429, 0.0476190476, 0.3333333333]"
지호,2004-08-10,NINE.i,kaggle,"[0.0909090909, 0.0, 0.0909090909, 0.6363636364, 0.1818181818]"
지후,1998-08-05,IZ,kaggle,"[0.347826087, 0.0869565217, 0.3913043478, 0.1304347826, 0.0434782609]"
지훈,2000-03-14,Treasure,kaggle,"[0.2727272727, 0.0454545455, 0.3636363636, 0.2727272727, 0.0454545455]"
지훈,1999-05-29,Wanna One,kaggle,"[0.1818181818, 0.2727272727, 0.2727272727, 0.2727272727, 0.0]"
지훈,1995-02-20,KNK,kaggle,"[0.2727272727, 0.2272727273, 0.1818181818, 0.0, 0.3181818182]"
지훈,2000-01-09,TRCNG,kaggle,"[0.3181818182, 0.3181818182, 0.2727272727, 0.0454545455, 0.0454545455]"
지효,2001-04-22,PRECIOUS,kaggle,"[0.4090909091, 0.1363636364, 0.1818181818, 0.1363636364, 0.1363636364]"
지효,1997-02-01,Twice,kaggle,"[0.1818181818, 0.1363636364, 0.2727272727, 0.1818181818, 0.2272727273]"
지현,1990-01-09,4minute,kaggle,"[0.1739130435, 0.2608695652, 0.3913043478, 0.1304347826, 0.0434782609]"
지민,1991-01-08,솔로,kaggle,"[0.1304347826, 0.2173913043, 0.4782608696, 0.1304347826, 0.0434782609]"
지민,1995-10-13,BTS,kaggle,"[0.1363636364, 0.3181818182, 0.2727272727, 0.0909090909, 0.1818181818]"
지민,2007-11-25,CLASS:y,kaggle,"[0.15, 0.1, 0.0, 0.1, 0.65]"
진,1992-12-04,BTS,kaggle,"[0.3636363636, 0.0454545455, 0.0909090909, 0.2272727273, 0.2727272727]"
진,1996-06-12,Lovelyz,kaggle,"[0.1363636364, 0.2727272727, 0.1818181818, 0.1818181818, 0.2272727273]"
진진,1996-03-15,ASTRO,kaggle,"[0.25, 0.1, 0.0, 0.3, 0.35]"
진이,1995-01-22,솔로,kaggle,"[0.0869565217, 0.1304347826, 0.3913043478, 0.1304347826, 0.2608695652]"
진규,1998-04-22,Astin,kaggle,"[0.2272727273, 0.1363636364, 0.4545454545, 0.0, 0.1818181818]"
진하,2003-11-21,TRI.BE,kaggle,"[0.0909090909, 0.0909090909, 0.4545454545, 0.0454545455, 0.3181818182]"
조진호,1992-04-17,PENTAGON,kaggle,"[0.1818181818, 0.0, 0.1818181818, 0.1363636364, 0.5]"
진홍,1998-01-02,24K,kaggle,"[0.0, 0.0952380952, 0.3333333333, 0.2380952381, 0.3333333333]"
진후,1995-08-02,UP10TION,kaggle,"[0.3636363636, 0.0454545455, 0.2727272727, 0.0454545455, 0.2727272727]"
진희,1996-11-21,Lusty,kaggle,"[0.0476190476, 0.1428571429, 0.2380952381, 0.0476190476, 0.5238095238]"
진화,2002-01-15,BLITZERS,kaggle,"[0.0434782609, 0.1739130435, 0.3043478261, 0.2608695652, 0.2173913043]"
진주,1990-04-28,솔로,kaggle,"[0.0909090909, 0.1818181818, 0.1818181818, 0.1818181818, 0.3636363636]"
진권,2001-01-31,Newkidd,kaggle,"[0.2173913043, 0.1739130435, 0.3913043478, 0.1304347826, 0.0869565217]"
지니,2004-04-16,솔로,kaggle,"[0.3043478261, 0.0, 0.3913043478, 0.1739130435, 0.1304347826]"
지니,1998-01-19,SECRET NUMBER,kaggle,"[0.1304347826, 0.3043478261, 0.3043478261, 0.0869565217, 0.1739130435]"
진식,2004-07-30,xikers,kaggle,"[0.1304347826, 0.0869565217, 0.3043478261, 0.4347826087, 0.0434782609]"
진솔,2001-12-04,APRIL,kaggle,"[0.0454545455, 0.1363636364, 0.2727272727, 0.3636363636, 0.1818181818]"
진솔,1997-06-13,LOONA,kaggle,"[0.0, 0.5652173913, 0.3043478261, 0.0869565217, 0.0434782609]"
진성,2002-03-30,1the9,kaggle,"[0.1904761905, 0.380952381, 0.0476190476, 0.1904761905, 0.1904761905]"
진우,1991-09-26,WINNER,kaggle,"[0.0952380952, 0.1428571429, 0.3333333333, 0.2857142857, 0.1428571429]"
진우,2004-09-13,Ghost9,kaggle,"[0.3181818182, 0.0454545455, 0.1818181818, 0.3181818182, 0.1363636364]"
진영,1991-11-18,솔로,kaggle,"[0.1363636364, 0.0454545455, 0.3636363636, 0.0909090909, 0.3636363636]"
진영,2000-05-10,CIX,kaggle,"[0.0869565217, 0.1304347826, 0.4782608696, 0.2173913043, 0.0869565217]"
진영,1997-05-31,D1CE,kaggle,"[0.0909090909, 0.2272727273, 0.1818181818, 0.2727272727, 0.2272727273]"
진영,1994-09-22,GOT7,kaggle,"[0.1428571429, 0.0476190476, 0.1428571429, 0.4285714286, 0.2380952381]"
지산,1999-11-03,Hot Blood Youth,kaggle,"[0.3181818182, 0.0909090909, 0.5454545455, 0.0454545455, 0.0]"
지수,1995-01-03,BLACKPINK,kaggle,"[0.2727272727, 0.3181818182, 0.1818181818, 0.0454545455, 0.1818181818]"
지수,2003-11-22,Busters,kaggle,"[0.1428571429, 0.0476190476, 0.3333333333, 0.0, 0.4761904762]"
지수,1994-02-11,Lovelyz,kaggle,"[0.2608695652, 0.1739130435, 0.4782608696, 0.0434782609, 0.0434782609]"
지수,1994-02-28,Tahiti,kaggle,"[0.4090909091, 0.1818181818, 0.1818181818, 0.2272727273, 0.0]"
지숙,1990-07-18,Rainbow,kaggle,"[0.2173913043, 0.2173913043, 0.2173913043, 0.2173913043, 0.1304347826]"
지수,2000-01-19,TOO,kaggle,"[0.1904761905, 0.2857142857, 0.2380952381, 0.0476190476, 0.2380952381]"
지선,1998-11-23,fromis_9,kaggle,"[0.3636363636, 0.0909090909, 0.2727272727, 0.0454545455, 0.2272727273]"
지선,1989-10-17,S#aFLA,kaggle,"[0.0869565217, 0.2173913043, 0.3913043478, 0.3043478261, 0.0]"
지성,2002-02-05,NCT,kaggle,"[0.347826087, 0.2173913043, 0.2173913043, 0.0, 0.2173913043]"
지성,2000-12-21,TRCNG,kaggle,"[0.0454545455, 0.0, 0.3636363636, 0.1363636364, 0.4545454545]"
지성,1991-03-08,Wanna One,kaggle,"[0.2272727273, 0.2272727273, 0.2727272727, 0.2272727273, 0.0454545455]"
지유,1994-05-17,Dreamcatcher,kaggle,"[0.2727272727, 0.1818181818, 0.2727272727, 0.0909090909, 0.1818181818]"
지웅,2001-10-07,P1Harmony,kaggle,"[0.1904761905, 0.2380952381, 0.0476190476, 0.3333333333, 0.1904761905]"
지원,1997-03-17,BOTOPASS,kaggle,"[0.1818181818, 0.2727272727, 0.3636363636, 0.0454545455, 0.1363636364]"
지원,2000-09-04,Cherry Bullet,kaggle,"[0.3043478261, 0.0, 0.3043478261, 0.2608695652, 0.1304347826]"
지원,1998-03-20,fromis_9,kaggle,"[0.5454545455, 0.2727272727, 0.1818181818, 0.0, 0.0]"
지원,1988-04-05,UNI.T,kaggle,"[0.2173913043, 0.1304347826, 0.3913043478, 0.1739130435, 0.0869565217]"
지우,1996-10-04,KARD,kaggle,"[0.1904761905, 0.2380952381, 0.1428571429, 0.2380952381, 0.1904761905]"
지우,2005-04-13,NMIXX,kaggle,"[0.3333333333, 0.1904761905, 0.1428571429, 0.2857142857, 0.0476190476]"
지우,2005-10-24,tripleS,kaggle,"[0.0909090909, 0.2727272727, 0.1818181818, 0.4545454545, 0.0]"
지연,1993-06-07,T-ara,kaggle,"[0.0454545455, 0.2272727273, 0.4545454545, 0.1818181818, 0.0909090909]"
지윤,2002-03-02,솔로,kaggle,"[0.1304347826, 0.347826087, 0.3043478261, 0.0434782609, 0.1739130435]"
지윤,1990-10-15,4minute,kaggle,"[0.0, 0.3043478261, 0.3043478261, 0.1739130435, 0.2173913043]"
지윤,1996-01-06,Bolbbalgan4,kaggle,"[0.2727272727, 0.0454545455, 0.2727272727, 0.0454545455, 0.3636363636]"
지윤,2000-09-15,ICHILLIN',kaggle,"[0.1428571429, 0.1904761905, 0.1428571429, 0.2857142857, 0.2380952381]"
지유,1989-06-15,Two X,kaggle,"[0.0, 0.652173913, 0.2173913043, 0.1304347826, 0.0]"
지영,1995-09-14,Bolbbalgan4,kaggle,"[0.2380952381, 0.0, 0.2380952381, 0.3333333333, 0.1904761905]"
지영,1994-01-18,KARA,kaggle,"[0.3181818182, 0.0, 0.2727272727, 0.2272727273, 0.1818181818]"
지율,1991-07-30,솔로,kaggle,"[0.1739130435, 0.0869565217, 0.3913043478, 0.3043478261, 0.0434782609]"
제이제이,1998-12-11,DUSTIN,kaggle,"[0.2727272727, 0.0454545455, 0.2727272727, 0.0, 0.4090909091]"
지강,1998-03-17,Girlkind,kaggle,"[0.4761904762, 0.0476190476, 0.1428571429, 0.0, 0.3333333333]"
지민,2001-10-11,JUST B,kaggle,"[0.0434782609, 0.3913043478, 0.3913043478, 0.1739130435, 0.0]"
제이민,1999-10-16,BAE173,kaggle,"[0.2727272727, 0.0454545455, 0.3636363636, 0.2727272727, 0.0454545455]"
쟈니,1995-02-09,NCT,kaggle,"[0.3181818182, 0.0909090909, 0.2727272727, 0.1818181818, 0.1363636364]"
조현,1996-04-14,Berry Good,kaggle,"[0.0454545455, 0.2272727273, 0.1818181818, 0.2272727273, 0.3181818182]"
종호,2000-10-12,ATEEZ,kaggle,"[0.2272727273, 0.1363636364, 0.2727272727, 0.1363636364, 0.2272727273]"
종훈,1990-03-07,FTISLAND,kaggle,"[0.2272727273, 0.2272727273, 0.2727272727, 0.2727272727, 0.0]"
종환,1992-11-23,100%,kaggle,"[0.2380952381, 0.0, 0.0476190476, 0.2380952381, 0.4761904762]"
종형,2002-04-13,Dongkiz,kaggle,"[0.1818181818, 0.1818181818, 0.1818181818, 0.1818181818, 0.2727272727]"
종현,1990-05-15,CNBLUE,kaggle,"[0.0434782609, 0.3043478261, 0.2173913043, 0.3913043478, 0.0434782609]"
종현,1990-04-08,솔로,kaggle,"[0.2272727273, 0.1818181818, 0.1818181818, 0.1818181818, 0.2272727273]"
종섭,2005-11-19,P1Harmony,kaggle,"[0.1904761905, 0.3333333333, 0.1428571429, 0.1904761905, 0.1428571429]"
종업,1995-02-06,B.A.P,kaggle,"[0.3181818182, 0.0454545455, 0.4545454545, 0.0, 0.1818181818]"
주,1990-10-11,솔로,kaggle,"[0.0, 0.3181818182, 0.3636363636, 0.3181818182, 0.0]"
주이,1999-08-18,MOMOLAND,kaggle,"[0.3181818182, 0.0454545455, 0.1818181818, 0.1363636364, 0.3181818182]"
주아,2002-03-04,Hi-L,kaggle,"[0.1739130435, 0.2608695652, 0.2173913043, 0.1739130435, 0.1739130435]"
주안,1996-10-04,We In The Zone,kaggle,"[0.1904761905, 0.2380952381, 0.1428571429, 0.2380952381, 0.1904761905]"
주찬,1999-07-31,Golden Child,kaggle,"[0.4090909091, 0.0454545455, 0.2727272727, 0.2272727273, 0.0454545455]"
주헌,1994-10-06,MONSTA X,kaggle,"[0.2727272727, 0.0454545455, 0.2727272727, 0.2727272727, 0.1363636364]"
주형,2003-03-15,NINE.i,kaggle,"[0.380952381, 0.2380952381, 0.1428571429, 0.0, 0.2380952381]"
주니,2002-05-24,ICHILLIN',kaggle,"[0.1304347826, 0.3043478261, 0.2173913043, 0.0434782609, 0.3043478261]"
주연,1987-03-19,솔로,kaggle,"[0.6, 0.3, 0.0, 0.0, 0.1]"
조슈아,1995-12-30,Seventeen,kaggle,"[0.380952381, 0.0476190476, 0.2380952381, 0.0, 0.3333333333]"
조이,1996-09-03,Red Velvet,kaggle,"[0.1904761905, 0.1904761905, 0.0476190476, 0.1428571429, 0.4285714286]"
제이알,1995-06-08,NU'EST,kaggle,"[0.1363636364, 0.3636363636, 0.0909090909, 0.1818181818, 0.2272727273]"
주디,1995-05-16,Blackswan,kaggle,"[0.1818181818, 0.3636363636, 0.1818181818, 0.1363636364, 0.1363636364]"
주은,2001-01-27,ARIAZ,kaggle,"[0.1739130435, 0.0434782609, 0.3913043478, 0.3043478261, 0.0869565217]"
주은,1995-07-07,DIA,kaggle,"[0.2380952381, 0.0476190476, 0.3333333333, 0.0, 0.380952381]"
주학년,1999-03-09,The Boyz,kaggle,"[0.380952381, 0.0952380952, 0.1428571429, 0.3333333333, 0.0476190476]"
주한,2001-06-21,BLITZERS,kaggle,"[0.4545454545, 0.3181818182, 0.0909090909, 0.1363636364, 0.0]"
주현,2004-04-08,LIGHTSUM,kaggle,"[0.1304347826, 0.3043478261, 0.3043478261, 0.1739130435, 0.0869565217]"
주현,2000-04-01,Bling Bling,kaggle,"[0.2272727273, 0.0, 0.5454545455, 0.1363636364, 0.0909090909]"
쥬쥬,1996-01-03,Gate9,kaggle,"[0.2, 0.0, 0.3, 0.0, 0.5]"
주강,2002-11-22,JWiiver,kaggle,"[0.2272727273, 0.3636363636, 0.0909090909, 0.0909090909, 0.2272727273]"
준,1994-06-02,A.C.E,kaggle,"[0.1304347826, 0.2173913043, 0.5652173913, 0.0869565217, 0.0]"
준,1996-06-10,Seventeen,kaggle,"[0.2272727273, 0.3181818182, 0.2727272727, 0.0, 0.1818181818]"
준,1997-01-22,U-KISS,kaggle,"[0.1904761905, 0.0952380952, 0.1428571429, 0.1428571429, 0.4285714286]"
준현,1991-08-28,UNVS,kaggle,"[0.0434782609, 0.3043478261, 0.2173913043, 0.3913043478, 0.0434782609]"
전진,1980-08-19,Shinhwa,kaggle,"[0.2727272727, 0.0, 0.0909090909, 0.3636363636, 0.2727272727]"
준케이,1988-01-15,2PM,kaggle,"[0.1818181818, 0.2272727273, 0.3636363636, 0.0909090909, 0.1363636364]"
준회,1997-03-31,iKON,kaggle,"[0.1818181818, 0.0909090909, 0.1818181818, 0.1818181818, 0.3636363636]"
정아,1983-08-02,솔로,kaggle,"[0.0909090909, 0.0909090909, 0.3636363636, 0.0454545455, 0.4090909091]"
정훈,2000-07-04,1TEAM,kaggle,"[0.0909090909, 0.1818181818, 0.1818181818, 0.0909090909, 0.4545454545]"
정훈,2000-02-14,OMEGA X,kaggle,"[0.3043478261, 0.0869565217, 0.3043478261, 0.0869565217, 0.2173913043]"
정훈,2005-07-05,xikers,kaggle,"[0.2272727273, 0.2272727273, 0.0909090909, 0.3636363636, 0.0909090909]"
정훈,1999-02-27,Astin,kaggle,"[0.3181818182, 0.1818181818, 0.2727272727, 0.2272727273, 0.0]"
정화,1995-05-08,EXID,kaggle,"[0.1904761905, 0.1428571429, 0.2380952381, 0.1428571429, 0.2857142857]"
정환,2005-02-18,Treasure,kaggle,"[0.2380952381, 0.0476190476, 0.1428571429, 0.380952381, 0.1904761905]"
정국,1997-09-01,BTS,kaggle,"[0.0, 0.4347826087, 0.3043478261, 0.1739130435, 0.0869565217]"
정모,2000-02-05,CRAVITY,kaggle,"[0.1739130435, 0.1739130435, 0.3043478261, 0.1304347826, 0.2173913043]"
정신,1991-09-15,CNBLUE,kaggle,"[0.0476190476, 0.1428571429, 0.3333333333, 0.2857142857, 0.1904761905]"
정원,2004-02-09,ENHYPEN,kaggle,"[0.2173913043, 0.3043478261, 0.3043478261, 0.1304347826, 0.0434782609]"
정우,1999-04-02,BVNDIT,kaggle,"[0.5714285714, 0.0952380952, 0.1428571429, 0.1428571429, 0.0476190476]"
정우,1998-02-19,NCT,kaggle,"[0.3636363636, 0.2727272727, 0.1818181818, 0.1818181818, 0.0]"
준호,1990-01-25,2PM,kaggle,"[0.1304347826, 0.2608695652, 0.3043478261, 0.2608695652, 0.0434782609]"
준호,2002-07-09,DRIPPIN,kaggle,"[0.1739130435, 0.347826087, 0.3913043478, 0.0, 0.0869565217]"
준혁,1993-07-17,솔로,kaggle,"[0.0952380952, 0.0476190476, 0.4285714286, 0.1904761905, 0.2380952381]"
준혁,2004-09-20,TNX,kaggle,"[0.2272727273, 0.0454545455, 0.0909090909, 0.3181818182, 0.3181818182]"
준혁,1992-04-21,HOTSHOT,kaggle,"[0.3181818182, 0.1818181818, 0.1818181818, 0.1363636364, 0.1818181818]"
이준혁,2000-05-16,Mirae,kaggle,"[0.2173913043, 0.1739130435, 0.3043478261, 0.2608695652, 0.0434782609]"
준형,2000-10-21,Ghost9,kaggle,"[0.0454545455, 0.1363636364, 0.2727272727, 0.1363636364, 0.4090909091]"
준형,1989-12-19,Highlight,kaggle,"[0.0, 0.2272727273, 0.2727272727, 0.0909090909, 0.4090909091]"
준지,1998-04-06,OnlyOneOf,kaggle,"[0.2173913043, 0.1739130435, 0.3913043478, 0.0, 0.2173913043]"
준규,2000-09-09,Treasure,kaggle,"[0.1363636364, 0.1818181818, 0.1818181818, 0.4545454545, 0.0454545455]"
준민,2003-04-05,ATBO,kaggle,"[0.0869565217, 0.1304347826, 0.4782608696, 0.1304347826, 0.1739130435]"
준민,2003-05-24,xikers,kaggle,"[0.0454545455, 0.4545454545, 0.1818181818, 0.2272727273, 0.0909090909]"
준규,1993-08-09,MYNAME,kaggle,"[0.0, 0.0454545455, 0.1818181818, 0.4545454545, 0.3181818182]"
준서,2001-12-28,BAE173,kaggle,"[0.1818181818, 0.1363636364, 0.1818181818, 0.2727272727, 0.2272727273]"
준서,2001-01-16,DKB,kaggle,"[0.2272727273, 0.0, 0.5454545455, 0.1363636364, 0.0909090909]"
준서,2001-11-20,WEi,kaggle,"[0.0952380952, 0.3333333333, 0.1428571429, 0.1428571429, 0.2857142857]"
준석,2003-03-03,ATBO,kaggle,"[0.5, 0.0909090909, 0.1818181818, 0.0, 0.2272727273]"
준성,2002-09-29,Ghost9,kaggle,"[0.0, 0.1904761905, 0.1428571429, 0.380952381, 0.2857142857]"
준태,1995-09-04,MY.st,kaggle,"[0.2272727273, 0.0454545455, 0.3636363636, 0.1818181818, 0.1818181818]"
준욱,2002-01-10,TheEastLight,kaggle,"[0.1304347826, 0.1739130435, 0.3913043478, 0.2608695652, 0.0434782609]"
준영,2000-09-23,IZ,kaggle,"[0.3181818182, 0.0, 0.1818181818, 0.4090909091, 0.0909090909]"
쥬리,1997-10-03,Rocket Punch,kaggle,"[0.1363636364, 0.1363636364, 0.4545454545, 0.2272727273, 0.0454545455]"
제이어스,1995-01-13,ONF,kaggle,"[0.3043478261, 0.1304347826, 0.3913043478, 0.0869565217, 0.0869565217]"
주연,2001-11-06,Saturday,kaggle,"[0.0, 0.1818181818, 0.2727272727, 0.3636363636, 0.1818181818]"
주연,1998-01-16,The Boyz,kaggle,"[0.0454545455, 0.0909090909, 0.2727272727, 0.0909090909, 0.5]"
케이미,1992-04-10,BADKIZ,kaggle,"[0.1739130435, 0.1739130435, 0.3043478261, 0.1304347826, 0.2173913043]"
케이디,1995-04-07,Gate9,kaggle,"[0.2272727273, 0.0, 0.4545454545, 0.0909090909, 0.2272727273]"
카에데,2005-12-20,tripleS,kaggle,"[0.2380952381, 0.0476190476, 0.3333333333, 0.1904761905, 0.1904761905]"
가은,1994-08-20,After School,kaggle,"[0.2173913043, 0.0869565217, 0.3913043478, 0.1739130435, 0.1304347826]"
가희,1980-12-25,솔로,kaggle,"[0.0, 0.0, 0.1818181818, 0.3636363636, 0.4545454545]"
카이,1994-01-14,EXO,kaggle,"[0.0952380952, 0.0, 0.1428571429, 0.4285714286, 0.3333333333]"
카인,1997-03-25,ARGON,kaggle,"[0.3181818182, 0.3181818182, 0.1818181818, 0.0454545455, 0.1363636364]"
카이리,2003-02-24,T1419,kaggle,"[0.3043478261, 0.0869565217, 0.4782608696, 0.0, 0.1304347826]"
강현,1998-11-24,Onewe,kaggle,"[0.4285714286, 0.0476190476, 0.1428571429, 0.0, 0.380952381]"
강인,1985-01-17,솔로,kaggle,"[0.1363636364, 0.2727272727, 0.2727272727, 0.0454545455, 0.2727272727]"
강민,1999-09-05,Romeo,kaggle,"[0.1818181818, 0.0, 0.1818181818, 0.4545454545, 0.1818181818]"
강민,2001-11-13,TRCNG,kaggle,"[0.0909090909, 0.1363636364, 0.2727272727, 0.3181818182, 0.1818181818]"
강민,2003-01-25,Verivery,kaggle,"[0.0, 0.2173913043, 0.4782608696, 0.0869565217, 0.2173913043]"
강성,2002-08-08,Ghost9,kaggle,"[0.0, 0.1739130435, 0.3913043478, 0.2608695652, 0.1739130435]"
가린,2002-01-05,ALICE,kaggle,"[0.0, 0.1363636364, 0.1818181818, 0.4545454545, 0.2272727273]"
카린,2000-04-23,CRAXY,kaggle,"[0.1363636364, 0.0, 0.2727272727, 0.3636363636, 0.2272727273]"
카리나,2000-04-11,aespa,kaggle,"[0.1363636364, 0.0, 0.4545454545, 0.1818181818, 0.2272727273]"
카즈하,2003-08-09,LE SSERAFIM,kaggle,"[0.347826087, 0.0869565217, 0.2173913043, 0.2173913043, 0.1304347826]"
규빈,1994-04-23,OnlyOneOf,kaggle,"[0.3181818182, 0.0454545455, 0.5454545455, 0.0454545455, 0.0454545455]"
기호,2001-09-27,P1Harmony,kaggle,"[0.0, 0.3636363636, 0.0909090909, 0.3636363636, 0.1818181818]"
키나,2002-07-09,FIFTY FIFTY,kaggle,"[0.1739130435, 0.347826087, 0.3913043478, 0.0, 0.0869565217]"
케이,1995-03-20,Lovelyz,kaggle,"[0.3333333333, 0.0476190476, 0.2380952381, 0.2380952381, 0.1428571429]"
케이나,1999-02-12,H.U.B,kaggle,"[0.5454545455, 0.1818181818, 0.2727272727, 0.0, 0.0]"
케이타,2001-07-04,Ciipher,kaggle,"[0.1304347826, 0.3043478261, 0.3913043478, 0.1304347826, 0.0434782609]"
켈리,2002-01-16,TRI.BE,kaggle,"[0.1739130435, 0.1304347826, 0.2173913043, 0.3913043478, 0.0869565217]"
켄,1992-04-06,VIXX,kaggle,"[0.1363636364, 0.0, 0.1818181818, 0.1363636364, 0.5454545455]"
켄타,1995-01-10,JBJ,kaggle,"[0.0869565217, 0.1304347826, 0.3913043478, 0.3043478261, 0.0869565217]"
건희,1998-06-27,Oneus,kaggle,"[0.3043478261, 0.347826087, 0.3043478261, 0.0434782609, 0.0]"
건우,1996-12-17,MY.st,kaggle,"[0.0, 0.1, 0.2, 0.1, 0.6]"
금,2003-05-14,EPEX,kaggle,"[0.0909090909, 0.4545454545, 0.1818181818, 0.0454545455, 0.2272727273]"
금조,1992-12-17,9Muses,kaggle,"[0.1904761905, 0.1904761905, 0.0476190476, 0.1428571429, 0.4285714286]"
케빈,2000-01-12,OMEGA X,kaggle,"[0.1818181818, 0.2272727273, 0.4545454545, 0.0909090909, 0.0454545455]"
케빈,2001-04-08,T1419,kaggle,"[0.0434782609, 0.1304347826, 0.3043478261, 0.347826087, 0.1739130435]"
케빈,1998-02-23,The Boyz,kaggle,"[0.347826087, 0.0869565217, 0.3043478261, 0.2173913043, 0.0434782609]"
케빈,1991-11-25,U-KISS,kaggle,"[0.1428571429, 0.0476190476, 0.4285714286, 0.0952380952, 0.2857142857]"
케빈,1988-02-23,ZE:A,kaggle,"[0.2608695652, 0.0434782609, 0.4782608696, 0.1304347826, 0.0869565217]"
키,1991-09-23,SHINee,kaggle,"[0.0454545455, 0.3181818182, 0.1818181818, 0.4090909091, 0.0454545455]"
카엘,2002-01-18,Mirae,kaggle,"[0.0, 0.347826087, 0.3043478261, 0.3043478261, 0.0434782609]"
키아라,1998-08-20,솔로,kaggle,"[0.1818181818, 0.0454545455, 0.3636363636, 0.2272727273, 0.1818181818]"
기범,1987-08-21,솔로,kaggle,"[0.3181818182, 0.1363636364, 0.1818181818, 0.1363636364, 0.2272727273]"
기천,1992-03-14,솔로,kaggle,"[0.1818181818, 0.0, 0.3636363636, 0.1818181818, 0.2727272727]"
키드,1995-10-26,VARSITY,kaggle,"[0.2727272727, 0.1818181818, 0.1818181818, 0.2272727273, 0.1363636364]"
키도,1992-12-16,솔로,kaggle,"[0.1363636364, 0.2272727273, 0.0909090909, 0.1363636364, 0.4090909091]"
기현,1993-11-22,MONSTA X,kaggle,"[0.0952380952, 0.2380952381, 0.1428571429, 0.1904761905, 0.3333333333]"
김립,1999-02-10,LOONA,kaggle,"[0.3181818182, 0.2727272727, 0.1818181818, 0.0454545455, 0.1818181818]"
김상균,1995-05-23,JBJ95,kaggle,"[0.4545454545, 0.1818181818, 0.0909090909, 0.1363636364, 0.1363636364]"
김윤,1994-02-17,DUSTIN,kaggle,"[0.3913043478, 0.2173913043, 0.3043478261, 0.0869565217, 0.0]"
키노,1998-01-27,PENTAGON,kaggle,"[0.1739130435, 0.1304347826, 0.3913043478, 0.1304347826, 0.1739130435]"
키오,2004-11-28,T1419,kaggle,"[0.2857142857, 0.0, 0.0476190476, 0.3333333333, 0.3333333333]"
기섭,1991-01-17,U-KISS,kaggle,"[0.0454545455, 0.3636363636, 0.2727272727, 0.1363636364, 0.1818181818]"
기수,1990-10-02,24K,kaggle,"[0.0952380952, 0.1904761905, 0.0476190476, 0.4761904762, 0.1904761905]"
기원,1996-06-27,GIDONGDAE,kaggle,"[0.3181818182, 0.3181818182, 0.1818181818, 0.0, 0.1818181818]"
코코로,2000-11-01,솔로,kaggle,"[0.0909090909, 0.1363636364, 0.2727272727, 0.1363636364, 0.3636363636]"
고결,1996-05-19,UP10TION,kaggle,"[0.0454545455, 0.4090909091, 0.1818181818, 0.0454545455, 0.3181818182]"
공유,2001-05-11,Bonus Baby,kaggle,"[0.1739130435, 0.3043478261, 0.2173913043, 0.2173913043, 0.0869565217]"
국헌,1997-04-15,B.O.Y,kaggle,"[0.1818181818, 0.2727272727, 0.2727272727, 0.0454545455, 0.2272727273]"
코토네,2004-03-10,tripleS,kaggle,"[0.2857142857, 0.0952380952, 0.2380952381, 0.1428571429, 0.2380952381]"
